isin,wkn,ticker,valor,name,inception_date,age_in_days,age_in_years,strategy,domicile_country,currency,hedged,securities_lending,dividends,ter,replication,size,is_sustainable,number_of_holdings,yesterday,last_week,last_month,last_three_months,last_six_months,last_year,last_three_years,last_five_years,2024,2023,2022,2021,last_dividends,last_year_dividends,last_year_volatility,last_three_years_volatility,last_five_years_volatility,last_year_return_per_risk,last_three_years_return_per_risk,last_five_years_return_per_risk,max_drawdown,last_year_max_drawdown,last_three_years_max_drawdown,last_five_years_max_drawdown,asset_class,instrument,region,exchange
IE00BD8D5G25,A2DLP1,EUHA,35616971,PIMCO Euro Short-Term High Yield Corporate Bond Index UCITS ETF Acc,2017-10-09,2674,7.326027397260274,Long-only,Ireland,EUR,False,False,Accumulating,0.5,Sampling,58,False,487,0.69,0.51,0.69,1.65,3.99,6.84,9.23,12.8,6.69,9.76,-8.3,3.24,,,1.53,3.5,5.08,4.45,0.85,0.48,-19.08,-0.9,-11.17,-19.08,Bonds,ETF,Europe,"gettex, XETRA, Stuttgart, SIX Swiss Exchange"
IE00BK6M1392,A2PNZN,IHYC,48965182,iShares USD High Yield Corporate Bond UCITS ETF CHF Hedged (Acc),2019-07-26,2019,5.531506849315068,Long-only,Ireland,CHF,True,True,Accumulating,0.55,Sampling,22,False,1221,0.93,0.55,0.74,-0.37,4.01,3.02,9.22,15.22,0.75,12.37,-7.56,7.5,,,8.49,11.32,10.66,0.36,0.26,0.27,-22.41,-6.94,-12.92,-22.41,Bonds,ETF,World,SIX Swiss Exchange
NL0009272772,A1JPFW,2TCC,10762178,VanEck Multi-Asset Balanced Allocation UCITS ETF,2009-12-14,5530,15.150684931506849,Long-only,Netherlands,EUR,False,False,Distributing,0.3,Optimized sampling,33,True,255,1.36,0.14,1.42,2.3,5.22,10.64,9.21,20.43,9.98,10.67,-13.34,13.59,1.82,1.97,5.68,7.03,8.34,1.87,0.42,0.45,-21.28,-3.84,-13.37,-21.28,Equity,ETF,World,"gettex, Borsa Italiana, Euronext Amsterdam, Euronext Brussels"
IE00BYNQMK61,A2AH51,UKSRE,30186748,UBS ETF (IE) MSCI UK IMI Socially Responsible UCITS ETF (hedged to EUR) A-acc,2016-06-07,3163,8.665753424657535,Long-only,Ireland,EUR,True,False,Accumulating,0.26,Full replication,95,True,151,4.81,0.91,5.07,4.86,5.38,15.2,9.19,14.7,8.15,5.37,-12.03,14.51,,,10.55,14.44,17.05,1.44,0.21,0.16,-31.69,-4.95,-19.26,-31.25,Equity,ETF,,SIX Swiss Exchange
JE00B24DMD55,A0SVXU,9GAG,,WisdomTree Energy Longer Dated,2007-10-10,6326,17.33150684931507,Long-only,Jersey,USD,False,False,Accumulating,0.49,Swap based,1,False,,2.14,-3.15,2.14,13.27,3.37,5.2,9.11,74.41,7.7,-19.89,48.19,75.02,,,20.88,29.25,30.03,0.25,0.1,0.39,-87.59,-19.71,-46.13,-46.13,Commodities,ETC,,"gettex, XETRA, London"
LU1459801434,A2APAT,UBTS,33394333,UBS ETF (LU) Bloomberg TIPS 1-10 UCITS ETF (USD) A-dis,2016-09-30,3048,8.35068493150685,Long-only,Luxembourg,USD,False,False,Distributing,0.1,Full replication,68,False,34,0.98,1.07,0.98,5.3,5.46,8.18,9.09,20.36,9.53,0.63,-1.66,14.24,2.18,2.3,6.85,9.6,8.74,1.19,0.31,0.43,-16.73,-2.72,-14.43,-14.43,Bonds,ETF,,"London, SIX Swiss Exchange, Borsa Italiana"
IE00BFMM9235,A2JGQJ,EDMA,41020679,iShares Italy Government Bond UCITS ETF USD Hedged (Acc),2018-04-19,2482,6.8,Long-only,Ireland,USD,True,True,Accumulating,0.22,Sampling,2,False,92,0.0,1.59,0.0,6.47,7.87,11.2,9.09,10.77,13.61,7.87,-10.13,5.66,,,7.73,11.14,10.43,1.44,0.26,0.2,-12.5,-3.17,-12.5,-12.5,Bonds,ETF,,"gettex, London"
LU1965301184,A2PKUK,USTP,49375116,Ossiam US Steepener UCITS ETF 1C (USD),2019-08-01,2013,5.515068493150685,Long-only,Luxembourg,USD,False,False,Accumulating,0.3,Swap based,60,True,,0.15,0.48,0.15,6.79,7.66,8.01,9,7.84,11.1,-1.97,0.71,6.92,,,7.88,9.94,9.29,1.01,0.29,0.16,-17.09,-3.53,-17.09,-17.09,Bonds,ETF,,"gettex, XETRA, Stuttgart, SIX Swiss Exchange"
IE00BDT6FT30,A2JE3L,GCVG,40806362,SPDR Refinitiv Global Convertible Bond GBP Hedged UCITS ETF,2022-01-31,1099,3.010958904109589,Long-only,Ireland,GBP,True,True,Distributing,0.55,Sampling,29,False,326,2.53,1.48,2.53,5.88,9.69,15.48,8.86,,14.43,14.89,,,0.36,0.41,9.26,12.56,,1.67,0.23,,-21.58,-5.99,-21.58,,Bonds,ETF,World,London
IE00BNDS1X14,A2QL83,V3GD,59341102,Vanguard ESG Global Corporate Bond UCITS ETF USD Hedged Distributing,2021-05-20,1355,3.712328767123288,Long-only,Ireland,USD,True,False,Distributing,0.15,Sampling,3,True,4072,1.13,1.91,1.13,6.14,6.78,9.35,8.84,,10.19,5.36,-8.43,,4.22,4.39,7.15,9.63,,1.3,0.3,,-11.51,-2.26,-11.51,,Bonds,ETF,World,London
IE00BQXKVQ19,A12B98,XGLF,26787695,Xtrackers MSCI GCC Select Swap UCITS ETF 1C,2015-02-05,3651,10.002739726027396,Long-only,Ireland,USD,False,False,Accumulating,0.65,Swap based Unfunded,26,False,,4.08,2.34,4.08,11.71,11.61,13.63,8.78,60.6,10.79,1.92,0.87,49.14,,,12.65,14.57,16.77,1.07,0.2,0.59,-39.52,-11.09,-30.42,-30.42,Equity,ETF,Emerging Markets,"gettex, XETRA, London, Stuttgart"
IE00B6YX5M31,A1JKSU,SYBJ,13975758,SPDR Bloomberg Euro High Yield Bond UCITS ETF,2012-02-03,4749,13.01095890410959,Long-only,Ireland,EUR,False,True,Distributing,0.4,Sampling,517,False,431,1.07,0.91,1.07,2.28,4.69,7.41,8.75,12.04,6.56,11.82,-11.08,2.92,2.89,3.01,1.92,4.34,5.77,3.86,0.65,0.4,-21.26,-1.23,-14.6,-21.26,Bonds,ETF,Europe,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana"
IE00BZ56TQ67,A2AG1G,WTIM,33094799,WisdomTree Eurozone Quality Dividend Growth UCITS ETF EUR Acc,2016-06-29,3141,8.605479452054794,Long-only,Ireland,EUR,False,False,Accumulating,0.29,Full replication,41,True,94,7.28,1.92,7.28,7.6,3.66,3.7,8.75,35.66,-1.45,20.13,-19.78,25.23,,,11.53,16.69,18.7,0.32,0.17,0.34,-35.76,-11.4,-24.85,-35.76,Equity,ETF,Europe,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana"
IE00BYPC1H27,A14T8G,ICGB,29336346,iShares China CNY Bond UCITS ETF USD (Dist),2019-07-24,2021,5.536986301369863,Long-only,Ireland,USD,False,False,Distributing,0.35,Full replication,1112,False,108,0.39,0.2,0.39,5.43,6.96,10.08,8.74,27.92,11.53,-1.21,0.49,17.3,2.2,2.37,6.4,7.3,6.97,1.57,0.39,0.72,-13.87,-2.27,-13.87,-13.87,Bonds,ETF,,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam"
IE00BF5GB717,A2JBMD,EFRN,39764202,iShares EUR Floating Rate Bond ESG UCITS ETF EUR (Dist),2018-06-27,2413,6.610958904109589,Long-only,Ireland,EUR,False,False,Distributing,0.1,Sampling,727,True,119,0.2,0.0,0.2,0.88,1.88,4.29,8.67,8.46,4.49,4.21,-0.4,-0.2,4.21,4.2,1.03,1.15,1.11,4.14,2.45,1.47,-2.79,-0.2,-0.8,-2.79,Bonds,ETF,World,"gettex, XETRA, London, Stuttgart"
DE000PR5RMU7,PR5RMU,B4NM,,BNPP RICI Enhanced Industriemetalle (TR) ETC USD,2017-05-09,2827,7.745205479452054,Long-only,Netherlands,USD,False,False,Accumulating,0.99,Swap based,2,False,,1.09,-0.89,1.09,1.81,5.61,12.16,8.65,,11.72,-4.86,,,,,15.29,17.08,,0.79,0.16,,-27.79,-13.86,-27.79,,Commodities,ETC,,XETRA
IE00BZ56SY76,A2AG1F,WTIQ,33985905,WisdomTree Eurozone Quality Dividend Growth UCITS ETF EUR Dist,2016-11-03,3014,8.257534246575343,Long-only,Ireland,EUR,False,False,Distributing,0.29,Full replication,7,True,94,7.16,1.84,7.16,7.5,3.6,3.62,8.63,35.61,-1.41,20.15,-19.8,25.24,2.18,2.21,11.52,16.67,18.67,0.31,0.17,0.34,-35.75,-11.43,-24.82,-35.75,Equity,ETF,Europe,"gettex, London, SIX Swiss Exchange"
LU0599613147,A1JH12,OSX6,12601522,Ossiam STOXX Europe 600 ESG Equal Weight NR UCITS ETF 1C (EUR),2011-05-16,5012,13.73150684931507,Long-only,Luxembourg,EUR,False,False,Accumulating,0.3,Sampling,107,True,480,5.06,1.94,5.06,5.36,3.48,11.54,8.62,29.17,5.39,14.84,-19.01,21.55,,,10.86,15.66,18.8,1.06,0.18,0.28,-38.12,-7.37,-26.07,-38.12,Equity,ETF,Europe,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana"
LU1525418726,A2DG25,UBBB,34736479,Amundi Global Corporate SRI 1-5Y UCITS ETF DR (C),2017-01-24,2932,8.032876712328767,Long-only,Luxembourg,USD,False,False,Accumulating,0.2,Sampling,130,True,3451,0.4,0.67,0.78,2.84,4.98,7.45,8.61,8.93,8.41,3.75,-3.79,6.83,,,5.68,7.34,7.04,1.31,0.38,0.24,-14.96,-1.89,-7.68,-9.52,Bonds,ETF,World,"Euronext Paris, Borsa Italiana"
IE00BNDS1W07,A2QL82,V3GU,59335045,Vanguard ESG Global Corporate Bond UCITS ETF USD Hedged Accumulating,2021-05-20,1355,3.712328767123288,Long-only,Ireland,USD,True,False,Accumulating,0.15,Sampling,40,True,4072,1.05,1.48,1.05,5.95,6.42,9.32,8.58,,10.19,5.37,-8.48,,,,7.68,9.79,,1.21,0.28,,-11.45,-2.42,-11.45,,Bonds,ETF,World,London
DE000PB8R1M6,PB8R1M,BNQV,,BNPP RICI Enhanced Industriemetalle (TR) ETC,2016-11-10,3007,8.238356164383562,Long-only,Netherlands,USD,False,False,Accumulating,1.0,Swap based,2,False,,1.1,-0.03,1.1,1.72,5.56,12.08,8.57,,11.66,-4.79,,,,,13.72,16.6,,0.88,0.17,,-27.81,-13.77,-27.81,,Commodities,ETC,,XETRA
IE00BF11F458,A2DUC4,SXRR,37406036,iShares USD Floating Rate Bond UCITS ETF EUR Hedged,2017-08-08,2736,7.495890410958904,Long-only,Ireland,EUR,True,True,Distributing,0.12,Sampling,48,False,387,0.69,-0.23,0.69,1.18,2.33,4.21,8.54,8.11,4.43,4.42,-0.72,-0.29,6.0,5.91,5.5,7.44,6.19,0.76,0.37,0.25,-5.68,-1.33,-3.82,-5.29,Bonds,ETF,,"gettex, XETRA, Stuttgart, Borsa Italiana"
IE00BKY59G90,A2PXVK,H4Z1,55372268,HSBC Emerging Market Sustainable Equity UCITS ETF USD,2020-08-27,1621,4.441095890410959,Long-only,Ireland,USD,False,False,Accumulating,0.18,Full replication,148,True,678,2.04,1.42,2.04,4.52,12.34,27.29,8.53,,22.56,0.17,-12.16,8.94,,,14.18,14.59,,1.92,0.19,,-22.17,-9.79,-19.71,,Equity,ETF,Emerging Markets,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana"
LU1852211215,A2JQW7,MDBA,42819030,UBS ETF (LU) Sustainable Development Bank Bonds UCITS ETF (USD) A-acc,2018-11-08,2279,6.243835616438356,Long-only,Luxembourg,USD,False,False,Accumulating,0.15,Sampling,681,True,101,0.62,1.16,0.62,5.2,5.2,7.5,8.52,8.32,9.21,0.68,-1.73,6.76,,,6.77,9.02,8.16,1.1,0.31,0.2,-12.96,-2.85,-12.96,-12.96,Bonds,ETF,World,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana"
IE00B5MTXK03,A0RPSH,SC0Z,10407881,Invesco European Utilities Sector UCITS ETF,2009-07-08,5689,15.586301369863014,Long-only,Ireland,EUR,False,False,Accumulating,0.2,Swap based Unfunded,6,False,,1.8,3.5,1.8,-0.93,-0.34,5.47,8.51,17.22,0.57,13.84,-8.92,9.01,,,13.76,16.11,19.08,0.4,0.17,0.17,-33.42,-10.23,-22.62,-33.42,Equity,ETF,Europe,"gettex, XETRA, Stuttgart"
IE00BKRWN659,A2PSPZ,36BD,50740326,iShares USD Development Bank Bonds UCITS ETF USD (Acc),2019-12-06,1886,5.167123287671233,Long-only,Ireland,USD,False,False,Accumulating,0.15,Sampling,165,True,93,0.81,1.43,0.81,5.51,5.29,7.79,8.5,8.5,9.29,0.89,-1.97,6.53,,,7.04,9.32,8.47,1.1,0.3,0.19,-13.25,-2.93,-13.25,-13.25,Bonds,ETF,World,"gettex, XETRA, SIX Swiss Exchange, Euronext Amsterdam"
LU1852212965,A2JQW6,MDBU,42819026,UBS ETF (LU) Sustainable Development Bank Bonds UCITS ETF (USD) A-dis,2018-11-08,2279,6.243835616438356,Long-only,Luxembourg,USD,False,False,Distributing,0.15,Sampling,41,True,101,0.58,1.17,0.58,5.28,5.32,7.47,8.43,8.27,9.29,0.71,-1.76,6.71,1.4,1.48,6.8,9.03,8.18,1.1,0.3,0.2,-13.01,-2.91,-13.01,-13.01,Bonds,ETF,World,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange"
JE00B44F1611,A1NZLC,00XM,,WisdomTree WTI Crude Oil - EUR Daily Hedged,2012-03-15,4708,12.898630136986302,Long-only,Jersey,EUR,True,False,Accumulating,0.49,Swap based,28,False,,2.27,-2.53,2.27,6.72,-0.74,6.72,8.43,14.89,10.46,-5.91,19.81,58.21,,,26.63,35.82,47.7,0.25,0.08,0.06,-94.03,-19.52,-41.5,-76.64,Commodities,ETC,,"gettex, XETRA, Borsa Italiana"
LU1681041031,A2H59D,FRNH,38785046,Amundi Floating Rate USD Corporate ESG UCITS ETF EUR Hedged (C),2016-04-26,3205,8.780821917808218,Long-only,Luxembourg,EUR,True,True,Accumulating,0.2,Sampling,161,True,266,0.67,-0.37,0.67,1.25,2.17,4.37,8.42,7.86,4.46,4.37,-1.16,-0.44,,,5.03,6.97,5.9,0.87,0.39,0.26,-7.38,-1.26,-3.75,-6.99,Bonds,ETF,World,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana"
IE0000U24AJ9,ETF135,USRIH,130106007,Amundi MSCI USA SRI Climate Net Zero Ambition PAB UCITS ETF EUR Hedged Acc,2020-04-21,1749,4.791780821917809,Long-only,Ireland,EUR,True,False,Accumulating,0.2,Full replication,159,True,113,2.35,-1.61,0.9,-1.74,1.75,6.13,8.37,,3.91,22.05,-23.8,30.94,,,14.35,19.72,,0.43,0.14,,-29.33,-8.89,-24.84,,Equity,ETF,,Borsa Italiana
IE00BYXYYK40,A2DN9U,IS02,36328098,iShares J.P. Morgan USD Emerging Markets Bond UCITS ETF (Acc),2017-04-13,2853,7.816438356164384,Long-only,Ireland,USD,False,True,Accumulating,0.45,Sampling,1461,False,626,1.82,1.64,1.82,6.08,8.35,13.88,8.35,5.48,12.53,6.8,-13.64,6.67,,,7.07,9.14,9.99,1.96,0.3,0.11,-22.4,-1.97,-13.79,-22.4,Bonds,ETF,Emerging Markets,"gettex, XETRA, London, SIX Swiss Exchange"
LU1602145036,A2DR4N,AFIP,36815471,Amundi Index MSCI Pacific ex Japan SRI PAB UCITS ETF DR USD (C),2010-06-17,5345,14.643835616438356,Long-only,Luxembourg,USD,False,False,Accumulating,0.2,Full replication,28,True,25,3.33,0.99,3.33,3.12,6.61,11.0,8.31,12.1,4.84,2.06,-6.66,14.71,,,13.12,14.28,17.46,0.84,0.19,0.13,-37.56,-8.56,-21.89,-37.32,Equity,ETF,Asia & Pacific,"gettex, London, Euronext Paris"
LU2402389261,A3C6EU,APXJ,114593112,Amundi Index MSCI Pacific ex Japan SRI PAB UCITS ETF DR EUR (D),2021-12-07,1154,3.1616438356164385,Long-only,Luxembourg,EUR,False,False,Distributing,0.45,Full replication,50,True,25,3.13,1.6,3.13,3.02,6.6,11.18,8.25,,4.84,1.94,-6.51,,2.93,3.21,12.55,14.17,,0.89,0.19,,-22.12,-8.76,-22.12,,Equity,ETF,Asia & Pacific,"gettex, XETRA"
LU0378818560,DBX0BC,KV4,10807154,Xtrackers II Singapore Government Bond UCITS ETF 1C,2010-05-11,5382,14.745205479452055,Long-only,Luxembourg,SGD,False,True,Accumulating,0.2,Sampling,77,False,21,0.89,0.89,1.64,1.82,5.76,6.77,8.21,7.87,5.1,1.38,1.22,0.7,,,5.33,6.25,5.94,1.27,0.43,0.26,-16.54,-4.03,-6.83,-9.34,Bonds,ETF,,
IE00BJK55C48,A2PNZM,AYE2,49041087,iShares EUR High Yield Corporate Bond ESG UCITS ETF EUR (Acc),2019-11-12,1910,5.232876712328767,Long-only,Ireland,EUR,False,False,Accumulating,0.25,Sampling,2758,True,368,0.91,0.91,0.91,2.21,4.72,7.77,8.19,9.68,7.21,10.8,-10.96,2.16,,,2.47,4.44,5.52,3.14,0.6,0.34,-20.47,-0.91,-14.42,-20.47,Bonds,ETF,World,"gettex, XETRA, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam"
LU1720938924,A2PK5K,EMLOCA,48098069,UBS ETF (LU) J.P. Morgan EM Multi-Factor Enhanced Local Currency Bond UCITS ETF (USD) A-acc,2019-06-06,2069,5.668493150684932,Long-only,Luxembourg,USD,False,False,Accumulating,0.4,Sampling,15,False,256,2.23,1.1,2.23,3.45,6.48,7.29,8.18,-0.76,4.52,11.54,-8.72,-0.97,,,6.52,8.52,9.4,1.11,0.31,-0.02,-21.27,-3.11,-12.05,-21.27,Bonds,ETF,Emerging Markets,SIX Swiss Exchange
IE00B2NPKV68,A0NECU,IUS7,3801845,iShares J.P. Morgan USD Emerging Markets Bond UCITS ETF (Dist),2008-02-15,6198,16.980821917808218,Long-only,Ireland,USD,False,True,Distributing,0.45,Sampling,4264,False,626,1.63,1.52,1.63,6.04,8.07,13.79,8.17,5.21,12.73,6.75,-13.31,6.17,5.6,5.97,6.91,8.93,9.92,1.99,0.3,0.1,-22.68,-2.01,-13.82,-22.5,Bonds,ETF,Emerging Markets,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana"
IE00BF2B0K52,A2DTF1,FLXE,37421729,Franklin Emerging Markets UCITS ETF,2017-10-17,2666,7.304109589041096,Long-only,Ireland,USD,False,False,Accumulating,0.45,Full replication,46,False,308,2.38,1.27,2.38,5.6,6.77,16.63,8.17,22.09,13.58,9.73,-14.68,15.9,,,11.27,11.92,14.43,1.47,0.22,0.28,-32.97,-7.7,-18.88,-31.2,Equity,ETF,Emerging Markets,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana"
IE00B6QGFW01,A1JTNB,IS0S,18127378,iShares Emerging Asia Local Government Bond UCITS ETF,2012-03-02,4721,12.934246575342465,Long-only,Ireland,USD,False,False,Distributing,0.5,Sampling,78,False,97,0.76,0.0,0.76,3.97,7.44,9.26,8.05,9.36,7.91,1.8,-2.2,3.53,3.11,3.28,5.37,6.62,6.51,1.72,0.39,0.28,-17.57,-2.82,-8.84,-9.67,Bonds,ETF,Asia & Pacific,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange"
LU1681041114,A2H585,FRNE,38785079,Amundi Floating Rate Euro Corporate ESG UCITS ETF EUR (C),2014-09-02,3807,10.43013698630137,Long-only,Luxembourg,EUR,False,True,Accumulating,0.18,Sampling,1090,True,92,0.33,0.09,0.33,0.85,1.93,4.17,8.04,7.51,4.25,3.72,-0.47,-0.44,,,0.29,0.5,0.68,14.36,5.18,2.16,-3.84,-0.12,-1.07,-3.34,Bonds,ETF,World,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana"
LU2244386053,A2QMK5,ASRF,110042155,BNP Paribas Easy EUR High Yield SRI Fossil Free UCITS ETF Acc,2021-02-18,1446,3.9616438356164383,Long-only,Luxembourg,EUR,False,False,Accumulating,0.25,Full replication,354,True,293,0.84,0.84,0.84,2.09,4.27,7.61,8.04,,7.35,10.09,-10.6,,,,2.15,4.37,,3.52,0.6,,-16.65,-0.99,-14.56,,Bonds,ETF,World,"gettex, XETRA, Euronext Paris, Borsa Italiana"
LU1602144906,A2DR4M,18MM,36815460,Amundi Index MSCI Pacific ex Japan SRI PAB UCITS ETF DR EUR (C),2009-02-26,5821,15.947945205479453,Long-only,Luxembourg,EUR,False,False,Accumulating,0.45,Full replication,283,True,25,2.97,1.43,2.97,2.81,6.41,10.98,8.03,11.57,4.89,1.9,-6.55,13.91,,,12.25,14.01,16.71,0.89,0.19,0.13,-37.49,-8.69,-22.14,-37.21,Equity,ETF,Asia & Pacific,"gettex, XETRA, Euronext Paris, Stuttgart, Borsa Italiana"
LU2244386137,A2QMK3,ASRG,110042170,BNP Paribas Easy EUR High Yield SRI Fossil Free UCITS ETF Dis,2021-02-18,1446,3.9616438356164383,Long-only,Luxembourg,EUR,False,False,Distributing,0.25,Full replication,3,True,293,0.75,0.86,0.75,2.06,4.31,7.63,8.02,,7.4,10.04,-10.53,,5.94,6.01,2.23,4.4,,3.4,0.59,,-16.56,-1.06,-14.47,,Bonds,ETF,World,"gettex, XETRA, Euronext Paris, Borsa Italiana"
IE00BYT5CW92,A2AHR3,CCXAS,32132316,UBS ETF (IE) CMCI ex-Agriculture SF UCITS ETF (hedged to CHF) A-acc,2016-05-04,3197,8.758904109589041,Long-only,Ireland,CHF,True,False,Accumulating,0.34,Swap based,45,False,,2.3,-1.42,2.3,-0.03,5.22,4.01,8,65.16,1.26,-4.55,16.06,38.86,,,14.4,19.28,19.3,0.28,0.13,0.55,-33.85,-9.17,-24.46,-25.58,Commodities,ETF,,SIX Swiss Exchange
IE00BDF16114,A2ARXA,WTD7,34172628,WisdomTree Europe SmallCap Dividend UCITS ETF Acc,2016-11-03,3014,8.257534246575343,Long-only,Ireland,EUR,False,False,Accumulating,0.38,Full replication,26,True,403,3.16,2.8,3.16,5.17,-0.92,10.48,7.98,28.26,6.98,10.37,-15.85,28.02,,,12.4,15.79,18.75,0.84,0.16,0.27,-44.4,-7.43,-23.08,-44.4,Equity,ETF,Europe,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana"
IE00BJSBC011,A2PVU9,CBNX,111487504,Goldman Sachs Access China Government Bond UCITS ETF USD (Acc),2021-05-19,1356,3.7150684931506848,Long-only,Ireland,USD,False,False,Accumulating,0.24,Sampling,34,False,22,0.75,0.83,1.31,4.94,7.7,10.36,7.97,,11.19,-1.41,0.33,,,,6.04,7.19,,1.71,0.36,,-13.75,-2.36,-13.75,,Bonds,ETF,,SIX Swiss Exchange
IE00BFM6T814,A2JKT1,IBCB,41534137,iShares Emerging Asia Local Government Bond UCITS ETF USD (Acc),2018-05-31,2440,6.684931506849315,Long-only,Ireland,USD,False,False,Accumulating,0.5,Sampling,11,False,97,0.92,0.18,0.92,4.2,7.69,9.64,7.91,9.42,7.98,1.83,-2.77,3.69,,,5.75,6.91,6.8,1.67,0.37,0.27,-9.55,-2.78,-8.8,-9.55,Bonds,ETF,Asia & Pacific,"gettex, London"
LU2365457410,A3C9H4,ASRP,115487384,BNP Paribas Easy ECPI Global ESG Med Tech UCITS ETF EUR,2021-12-10,1151,3.1534246575342464,Long-only,Luxembourg,EUR,False,False,Accumulating,0.3,Full replication,5,True,50,8.41,1.95,8.41,8.79,6.81,11.49,7.91,,3.21,1.69,-17.87,,,,12.01,14.78,,0.95,0.17,,-26.34,-7.93,-18.6,,Equity,ETF,World,"gettex, XETRA, Euronext Paris, SIX Swiss Exchange, Borsa Italiana"
LU1190417599,LYX0WM,LYOR,27128159,Lyxor Smart Overnight Return UCITS ETF C-EUR,2015-03-02,3626,9.934246575342465,Long-only,Luxembourg,EUR,False,False,Accumulating,0.1,Swap based Unfunded,2503,False,,0.28,0.06,0.28,0.88,1.89,3.95,7.9,6.92,3.99,3.28,0.13,-0.46,,,0.25,0.2,0.93,15.84,12.85,1.44,-2.37,-0.04,-0.2,-1.2,Money Market,ETF,World,"gettex, XETRA, Euronext Paris, Borsa Italiana"
GB00B15KXQ89,A0KRKR,OD7C,,WisdomTree Copper,2006-09-27,6704,18.367123287671234,Long-only,Jersey,USD,False,False,Accumulating,0.49,Swap based,1183,False,,6.35,-0.32,6.35,2.72,6.29,14.96,7.9,76.33,11.07,-0.6,-9.68,36.19,,,21.56,21.91,22.67,0.69,0.12,0.53,-68.25,-22.23,-29.54,-29.54,Commodities,ETC,,"gettex, XETRA, London, Borsa Italiana"
LU2082999306,LYX047,EGV2,53924534,Lyxor Smart Overnight Return UCITS ETF Dist,2020-09-17,1600,4.383561643835616,Long-only,Luxembourg,EUR,False,False,Distributing,0.1,Swap based Unfunded,278,False,,0.29,0.06,0.29,0.89,1.88,3.95,7.9,,3.99,3.29,0.13,-0.46,3.92,3.92,0.22,0.2,,18.06,13.01,,-0.84,-0.05,-0.21,,Money Market,ETF,World,"gettex, XETRA, SIX Swiss Exchange"
IE00BQZJC527,A12HUU,WTES,25882921,WisdomTree Europe SmallCap Dividend UCITS ETF,2014-10-21,3758,10.295890410958904,Long-only,Ireland,EUR,False,False,Distributing,0.38,Full replication,28,True,403,3.06,2.71,3.06,5.1,-1.01,10.4,7.89,28.17,6.99,10.37,-15.85,27.99,4.07,4.36,12.01,15.64,18.68,0.86,0.16,0.27,-44.42,-7.42,-23.07,-44.42,Equity,ETF,Europe,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana"
IE00BQWJFQ70,A12EAR,ZPRI,25863421,SPDR Morningstar Multi-Asset Global Infrastructure UCITS ETF,2015-04-14,3583,9.816438356164383,Long-only,Ireland,USD,False,True,Distributing,0.4,Optimized sampling,1233,False,2221,1.37,0.99,1.37,3.17,4.54,10.55,7.88,16.3,9.7,4.39,-9.35,15.35,2.72,2.9,8.25,10.22,10.99,1.27,0.25,0.28,-23.88,-3.61,-14.48,-23.88,Equity,ETF,World,"gettex, XETRA, London, Stuttgart, Borsa Italiana"
LU2296661775,A2QNNH,XMA1,110099383,Xtrackers MSCI EM Asia ESG Screened Swap UCITS ETF 1D,2021-03-03,1433,3.926027397260274,Long-only,Luxembourg,USD,False,False,Distributing,0.35,Swap based Unfunded,207,True,,1.83,1.61,1.83,3.21,8.83,27.21,7.88,,20.42,3.41,-16.66,,1.6,1.98,15.6,17.03,,1.74,0.15,,-29.55,-11.97,-23.99,,Equity,ETF,Asia & Pacific,"gettex, XETRA"
LU1547515053,A2QMK1,ASRC,39377916,BNP Paribas Easy JPM ESG EMBI Global Diversified Composite UCITS ETF,2021-01-21,1474,4.038356164383561,Long-only,Luxembourg,USD,False,False,Accumulating,0.26,Full replication,167,True,544,1.65,1.65,1.65,6.19,7.93,13.34,7.8,,12.33,5.46,-11.91,,,,6.92,9.24,,1.92,0.27,,-14.66,-2.26,-12.57,,Bonds,ETF,Emerging Markets,"XETRA, Euronext Paris, SIX Swiss Exchange"
IE00BCRY6557,A1W375,IS3M,22592993,iShares EUR Ultrashort Bond UCITS ETF EUR (Dist),2013-10-16,4128,11.30958904109589,Long-only,Ireland,EUR,False,True,Distributing,0.09,Sampling,3126,False,600,0.4,0.19,0.4,0.91,2.03,4.07,7.79,7.46,4.06,3.46,-0.37,-0.36,3.79,3.8,0.39,0.42,0.45,10.53,6.07,3.25,-1.75,-0.09,-0.83,-1.3,Bonds,ETF,World,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam"
